gene_id	CD34_FPKM	GM12878_FPKM	H1-hESC_FPKM	HMEC_FPKM	HSMM_FPKM	HUVEC_FPKM	MRG_FPKM	neural_FPKM	NHLF_FPKM	MSC_FPKM
TMEM37	0.028293333	0.5948591	13.55042	0.13422095	0.14437033	12.326238	0.4113051	0.0	1.1528639	3.610923
TMEM38A	0.10358966	5.598076	9.403538	3.132506	3.253502	1.26829	2.811619	4.194503	0.8489568	0.7112175
TMEM38B	9.379735	8.856864	4.329197	4.434009	11.675314	2.672185	4.486001	11.780479	2.847437	9.423831
TMEM39A	3.211088	8.654033	8.630484	4.796743	6.794136	16.67916	3.336088	5.425159	13.35188	9.315957
TMEM39B	10.672654	6.772819	28.38898	13.41219	9.108451	52.54367	25.49571	9.234762	12.67208	5.912897
TMEM40	0.05924185	0.20711983	0.04169671	104.22289	0.15680841	0.0	0.0	0.0	0.277043	0.2446088
TMEM41A	6.345234	17.72905	12.056784	18.01879	10.697744	13.58358	3.682619	5.928581	10.68206	14.07653
TMEM41B	4.889538	18.5438	14.63003	15.35752	18.66718	12.63174	7.081156	17.88606	12.009358	20.3719
TMEM42	15.32452	11.532345	35.60271	7.847072	12.4672	37.21814	4.624778	7.847072	18.45639	6.717476
TMEM43	66.69622	20.77889	29.64506	73.25604	70.62347	89.05823	42.38787	31.96544	78.07467	39.70579
TMEM44	19.767	0.6508468	9.217399	9.394925	6.226466	47.94898	8.2046	18.28198	9.167119	7.674996
TMEM44-AS1	2.877106	0.6187966	0.5070977	0.9357609	0.8820378	3.797992	0.9644701	0.853728	0.8876771	0.7227606
TMEM45A	1.569799	5.043155	8.068915	16.77526	20.11832	7.017035	4.630321	1.0743896	23.75427	24.7654
TMEM45B	0.05216809	0.08194996	0.05992802	0.9209389	0.015586741	0.19578881	0.020568309	0.04922376	0.04631079	0.05519086
TMEM47	0.008694574	0.0	16.63588	7.318279	74.40997	15.39452	11.532345	14.22194	54.20914	6.555982
TMEM5	9.857263	11.940182	1.929628	9.679974	11.626596	5.784516	6.648618	11.03926	8.646825	6.399949
TMEM50A	35.50982	72.07496	47.21681	48.75936	135.6579	66.71704	28.83486	79.54596	68.41704	41.49208
TMEM50B	11.355876	12.55854	5.770788	8.574224	12.384543	12.6642	8.583517	20.29106	12.57877	17.61386
TMEM51	0.4706424	2.554197	11.015031	14.42315	1.3572223	13.10987	7.307823	0.4815591	19.32151	66.48482
TMEM51-AS1	0.010467481	0.013552466	0.17578761	0.6351013	0.003240408	0.008403498	0.12393703	0.08996969	0.2507987	0.20230322
TMEM52	0.05550754	0.0	29.6368	1.479756	0.2503949	1.878695	4.127228	0.22867904	0.4883278	0.8183677
TMEM52B	0.010197614	0.0	0.0	0.0	0.0	0.0	0.03232522	0.0	4.568607	2.912904
TMEM53	1.692951	2.128171	22.03963	8.236283	3.539304	13.25243	5.267344	4.457019	2.725396	14.21227
TMEM54	0.0330939	0.8051785	47.8344	102.4678	19.48335	54.20914	0.310512	0.3812681	26.88756	9.500191
TMEM55A	5.126374	12.193049	17.94224	7.801996	15.13439	5.570089	4.776021	14.61086	15.71931	10.571107
TMEM55B	12.31564	14.76806	45.88371	22.5631	14.75572	41.43791	25.44182	42.47828	15.1494	38.29629
TMEM56	0.10136207	0.012022252	0.17869108	0.3438158	0.3641962	0.13481556	0.4088967	0.8191432	0.7393674	1.62481
TMEM56-RWDD3	0.07386869	2.685054	2.073169	1.712209	2.446783	3.854191	4.428611	7.506553	0.3109084	0.274352
TMEM57	13.9485	13.60449	1.995204	7.256	14.55944	6.423009	10.215155	30.00201	8.679459	14.36226
TMEM59	96.22769	116.4748	48.04861	85.25122	126.3073	101.7802	72.4889	155.3526	200.2803	103.08769
TMEM59L	0.0	0.003069553	6.589822	0.12222481	4.566932	0.8096371	43.55327	100.6361	1.1470486	1.4468392
TMEM60	8.819259	39.54893	26.32859	20.35519	19.17742	21.62136	22.11826	20.75689	36.9982	49.76851
TMEM61	0.0	0.00905067	1.0743896	1.2879522	0.03255527	0.06426639	0.09691478	0.0	0.08302466	0.0
TMEM62	5.147083	8.050252	0.7702572	3.463151	2.284765	6.659087	1.546884	2.821231	2.535005	4.462278
TMEM63A	31.75281	8.543648	17.05158	13.01615	10.662987	14.13393	2.221107	0.0	10.809822	13.12966
TMEM63B	1.65438	8.547304	78.81141	109.98611	41.11152	47.11102	41.6625	26.91835	29.62159	22.4505
TMEM63C	0.15141935	0.9398715	1.930434	1.708031	0.02611135	0.0	2.076557	1.580049	0.00386367	0.11575776
TMEM64	7.393987	18.31747	17.74149	9.918314	15.92599	7.243449	1.677148	3.406152	12.95761	4.760771
TMEM65	13.32746	2.452838	1.701273	3.15316	7.092105	6.896425	6.156894	17.02768	10.84507	9.493657
TMEM66	223.7388	106.75696	71.58136	110.09276	138.7533	131.1318	138.7533	575.2507	106.68934	159.5838
TMEM67	7.438701	5.518083	4.486001	4.357343	5.687109	4.341921	9.592294	8.801039	5.651389	3.156181
TMEM68	5.335447	21.81651	6.602752	6.976298	4.27433	3.573967	4.821655	20.00946	8.158132	4.064367
TMEM69	31.90308	79.39465	49.51573	34.60541	23.27503	26.36321	24.24063	10.087963	23.98523	20.41128
TMEM70	5.449358	25.64009	13.55725	15.25723	12.030854	13.29057	7.623342	23.3548	13.43739	8.225852
TMEM71	13.70538	0.0	0.000900563	0.04724671	0.8072157	0.7575491	0.07993776	0.022553719	0.4643615	0.06060644
TMEM72	1.2252819	0.0079407949	0.004650452	0.0	0.021336258	0.0	0.6631235	0.4557184	0.0	0.18955605
TMEM72-AS1	0.0	0.06745294	0.007358663	0.0	0.18591283	0.026530217	0.015712045	0.2562237	0.05860025	0.13323173
TMEM74	0.08911451	0.9509663	1.782578	0.6392884	0.10986876	0.19999998	3.854191	4.776021	0.019416114	0.0
TMEM74B	0.0794584	0.1782272	7.638346	1.0268809	0.007274497	0.7444408	12.369406	95.13084	0.07151227	2.628445
TMEM75	0.03168398	1.1616581	0.14072831	0.21984573	0.10801282	0.5200206	0.0	0.0	0.3346412	0.0
TMEM79	2.233821	2.430904	1.885116	22.4505	2.027797	4.713825	1.837569	2.560575	1.586501	3.131662
TMEM80	7.7933	8.985589	9.230731	6.791221	9.433681	11.401238	13.53402	8.567931	6.517535	9.852225
TMEM81	0.3410752	1.801459	1.1074414	2.102798	1.736593	1.562813	0.8206927	4.561704	1.853037	0.9281855
TMEM82	0.0	0.0	2.18492	0.0	0.0	0.3988505	0.0	0.0	0.0	0.0
TMEM86A	1.1771837	0.005817188	1.0749503	0.5601146	1.881322	2.173534	2.68393	1.816468	0.4444621	1.0249077
TMEM86B	5.402839	1.625772	2.645486	1.4463371	1.465368	5.198639	2.577343	0.9174192	1.070026	1.0646675
TMEM87A	24.26888	15.93982	8.711569	21.62136	20.67686	13.58883	13.59948	27.57082	21.75535	21.62136
TMEM87B	9.272519	11.365987	3.356283	9.105494	7.239132	14.0581	1.3225205	4.588327	11.610601	18.24684
TMEM88	2.188953	0.13513266	7.686423	0.20584447	0.3408643	72.16883	3.626052	2.859813	0.3846525	32.60039
TMEM88B	0.6121037	0.0	1.660992	0.12466302	0.0	0.0	1.1905528	0.0	0.0	0.0
TMEM89	0.0	0.02984843	0.10337232	0.13122748	0.05444191	0.09112629	0.20958782	0.2488531	0.0	0.7090906
TMEM8A	12.056784	7.246018	111.51605	27.92583	30.84039	112.88211	38.68903	15.98439	21.23178	46.9556
TMEM8B	1.0459865	3.031946	14.98411	2.564263	3.610923	4.7355	30.02711	7.145289	3.53455	9.902704
TMEM8C	0.0	0.0	0.05587803	0.0	71.47944	0.0	0.0	0.0	0.0	0.0
TMEM9	35.69323	22.32602	143.4685	58.77163	58.73476	75.96239	139.0877	103.21857	60.44232	22.12564
TMEM91	30.79324	2.113985	7.507692	3.635193	0.7527351	9.97155	7.65209	13.03668	3.696143	6.423009
TMEM92	0.4663854	0.9425394	8.895673	0.5823586	0.07034769	0.0649972	0.014909865	0.0	0.7216565	0.6961355
TMEM95	0.0	0.028121542	0.000774059	0.09933373	0.0	0.0	0.0	0.0	0.0	0.0
TMEM97	9.730531	43.07951	59.27913	42.85949	11.066581	18.73323	24.15774	9.832372	7.316308	49.41814
TMEM98	21.01061	0.14830083	83.1387	37.32495	116.05887	146.89	75.33377	21.58576	106.05072	45.2592
TMEM99	2.308855	6.769804	11.106219	7.034344	6.284672	8.687757	3.852821	4.46621	11.515498	16.92742
TMEM9B	9.476713	31.02242	5.157336	25.77522	30.25073	21.93417	14.94958	35.86968	32.87874	32.55106
TMEM9B-AS1	3.526358	0.9789092	0.3549466	0.8624213	0.4223635	0.9789092	1.849033	0.3646707	1.0950677	1.757483
TMF1	13.24882	10.927238	0.6028798	6.319984	7.506553	2.592001	2.409328	9.725907	9.33841	9.717407
TMIE	0.20505775	0.0	0.233619	0.19028082	0.06900079	0.2464567	0.6845246	0.03523445	0.06145686	0.0
TMIGD1	0.0	0.05479275	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TMIGD2	16.20214	0.05282312	0.21717179	0.0	0.17514464	0.0	1.1112011	0.19637122	0.08356789	0.275347
TMLHE	28.4241	14.07653	6.648618	13.72569	10.320194	7.996212	6.280049	3.390259	17.81058	4.98261
TMLHE-AS1	0.015194373	0.015331466	0.0	0.0	0.0	0.0	0.0	0.023863223	0.05034737	0.0
TMOD1	4.277441	5.133175	0.18121167	0.2518345	6.850005	0.5591528	0.04885141	0.7643788	0.3402522	0.6841813
TMOD2	5.44162	0.6591227	0.2884972	1.97664	2.097215	0.5100013	1.501828	42.67204	2.266017	2.507807
TMOD3	27.84158	18.17383	2.19344	32.33111	19.57213	8.504079	5.645512	8.236283	20.38221	24.19276
TMOD4	0.8035406	0.9019159	0.06587536	0.2316782	0.6100138	0.2612477	0.22918258	0.12938583	0.11819404	0.09728031
TMPO	70.77366	154.7581	40.85173	37.70967	32.7256	26.4408	108.10787	78.07467	22.06556	14.75052
TMPO-AS1	1.1416582	4.663551	4.291376	1.806427	0.920087	1.937098	3.805274	0.4740577	0.5185336	0.7252499
TMPPE	0.9881391	2.997859	2.390503	5.487705	5.797278	4.630321	0.19321472	0.4371283	2.357963	1.0538115
TMPRSS11A	0.011224963	0.006343944	0.0	0.0	0.0	0.0	0.0	0.02236154	0.0066154588	0.0
TMPRSS11B	0.0	0.014471913	0.0	0.027692743	0.0	0.0	0.0	0.0	0.0	0.0
TMPRSS11BNL	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TMPRSS11D	0.027892543	0.0913004	0.002589965	0.05612077	0.014622182	0.04744377	0.0	0.2311832	0.03255527	0.0
TMPRSS11E	0.0	0.0	0.12489054	2.447696	0.023068384	0.0	0.0	0.0	0.0	0.0
TMPRSS11F	0.0	0.0	0.00036926	0.0814672	0.0	0.0	0.007071429	0.07009408	0.0	0.0
TMPRSS11GP	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TMPRSS12	0.03306618	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TMPRSS13	0.3260284	0.5940452	0.337611	0.21393203	0.002220989	0.3251672	0.004875913	0.0	0.0	0.0
TMPRSS15	0.0	0.06557234	0.0	0.0	0.030059019	0.0	0.0	0.2420964	0.0	0.05780566
TMPRSS2	0.0	0.0012041314	8.095545	0.012022252	0.016593602	0.0076008525	0.09273265	0.0	0.005079783	0.06190784
TMPRSS3	0.012544392	0.006006742	0.2512439	0.03461474	0.0	0.0	0.11451086	0.038017781	0.0	0.0
TMPRSS4	0.0	0.09533227	0.03265646	5.348539	0.009716215	0.0	0.0	0.0	0.0	0.0
TMPRSS4-AS1	0.0	0.3765916	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TMPRSS5	0.16326487	0.245482	0.2971769	0.3088486	0.3954652	0.6709262	4.9036	1.3467211	0.06371339	0.2630788
TMPRSS6	0.03457394	0.7286263	0.05470155	0.01488096	0.002351337	0.12277762	0.05344828	0.04793558	0.020614304	0.0889191
TMPRSS7	0.0	0.004778015	0.002108056	0.0794584	0.05898729	0.037643817	0.005436435	0.1863372	0.012858253	0.05101297
TMPRSS9	2.127419	0.029369443	0.08431865	0.0529856	0.017093895	0.10228981	0.02236154	0.0	0.014537974	0.04554625
TMSB10	1117.3989	956.2255	794.658	14805.219	12260.206	3415.748	7617.595	6539.268	4490.332	14805.219
TMSB15A	0.4291009	0.07197968	101.84219	1.2897301	43.51254	12.406785	644.0504	1042.7661	20.36217	3.908054
TMSB15B	3.615648	10.744355	2.954399	8.039594	5.449358	5.57505	20.3958	39.25916	5.909617	5.276217
TMSB4X	437.3171	2305.667	87.51443	127.3284	361.3615	144.8416	8717.856	1117.3989	1240.3596	4126.477
TMSB4Y	0.0	0.0	0.9261448	0.0	0.9204449	0.6930342	0.0	8.37596	0.22415551	0.4557184
TMTC1	0.2715385	12.49841	7.106554	18.30615	21.08302	3.926629	5.079886	4.312823	32.83074	24.78936
TMTC2	2.720226	7.768661	2.021371	3.239523	1.3781952	4.880818	6.394707	11.149215	1.58133	1.2166442
TMTC3	2.295527	4.248195	4.785726	18.46081	11.481697	6.807037	0.9700058	7.898257	12.1004	12.181392
TMTC4	10.981756	9.615057	16.66655	3.420424	6.853127	15.05758	30.41954	59.49321	11.666373	2.455782
TMUB1	26.16979	7.356207	56.57569	24.9263	11.864602	44.43723	67.8949	20.57336	7.626263	27.50316
TMUB2	33.21873	10.400608	20.8697	20.72453	22.3647	50.3148	29.75594	32.90302	22.4325	21.71916
TMX1	28.74084	34.66203	16.23459	18.19682	20.46025	7.951864	9.702784	9.799708	14.39511	21.90248
TMX2	30.6381	26.9953	25.13092	34.63996	29.08819	20.46025	24.28322	37.52142	33.27159	34.81038
TMX2-CTNND1	1.861386	7.964706	11.928575	24.16756	22.23251	18.98242	14.04185	13.48543	47.04324	0.3839855
TMX3	17.7096	34.39552	3.533895	12.91541	25.80724	11.668813	5.50262	53.94427	26.947	18.52461
TMX4	24.76996	17.64765	1.4410735	18.45639	12.060911	6.675931	14.91157	22.55828	14.16188	20.98659
TNC	0.05045351	1.2206941	1.3128327	13.27733	6.987294	0.0	13.93529	0.20879026	128.4784	13.03668
TNF	0.4449165	13.79989	0.0	0.19090521	0.010018926	0.0	0.011494444	0.0	0.0	0.08084332
TNFAIP1	5.381288	7.873783	13.45098	66.71704	61.90378	66.57129	25.72134	22.76744	35.2796	28.20018
TNFAIP2	26.08097	25.60591	22.38685	0.21932343	24.03426	27.28947	1.710741	0.9514449	9.105494	19.75052
TNFAIP3	47.77295	138.5841	1.1684661	8.659005	3.780481	4.241302	1.56843	0.22112783	7.33966	3.485203
TNFAIP6	0.13703279	4.721776	0.3990425	0.11896653	2.151339	0.019619587	0.010043732	0.0	13.68845	1.957061
TNFAIP8	37.38399	133.4816	4.992113	8.993431	4.271342	2.373537	2.144582	0.21647486	29.81066	11.204775
TNFAIP8L1	12.140685	6.67857	9.505517	5.498565	9.327006	62.88768	5.189279	1.667405	3.502049	9.750469
TNFAIP8L2	7.956623	10.355411	0.3537544	0.4563934	0.20902004	0.7080202	0.3055512	0.0	0.21554089	0.0
TNFAIP8L2-SCNM1	4.339701	0.03099147	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2653568
TNFAIP8L3	0.0	0.20035651	0.08542537	2.411882	5.635711	6.901059	0.006234888	0.040872619	0.3370604	0.05467862
TNFRSF10A	3.802018	11.881547	4.498473	28.72973	0.7475758	7.588578	0.18519413	0.041163752	1.944971	6.64418
TNFRSF10B	6.763358	96.22769	68.09706	93.41012	50.87153	118.71755	32.4098	16.29622	72.4889	42.94294
TNFRSF10C	0.9944794	1.1052744	9.682457	0.1421375	0.5594269	45.88371	0.14417829	0.0	3.348781	4.460374
TNFRSF10D	3.268344	22.18215	12.94563	26.0388	56.98412	78.66254	1.3644283	0.06566054	62.18701	22.9043
TNFRSF11A	0.4778581	2.318033	5.215722	1.839138	0.024865302	6.45941	0.017490974	0.0	0.012318128	0.0794584
TNFRSF11B	0.0	3.972054	0.1845195	0.14334759	21.42566	0.19462522	3.764696	0.025892789	104.58975	11.550667
TNFRSF12A	1.402541	0.9261448	104.79766	259.2561	191.7435	199.3235	19.97847	0.7608013	68.21061	86.55793
TNFRSF13B	0.09173349	44.95076	0.002496899	0.02989029	0.006343944	0.0	0.0	0.0	0.0	0.0
TNFRSF13C	0.6656918	10.262665	0.694966	0.04722157	0.3308385	0.4494486	0.20969011	0.2792268	0.021480578	0.2983731
TNFRSF14	33.05955	26.86372	0.08965587	15.41286	2.872195	36.07166	0.10538489	0.3532604	3.969114	0.6478713
TNFRSF17	0.18833853	217.7018	0.0	0.0	0.0	0.0	0.015366732	0.22053649	0.04961069	0.0
TNFRSF18	2.074991	2.731731	1.3921833	0.039869882	0.17719805	0.06183182	0.08690969	0.0	1.1914105	0.0
TNFRSF19	0.3684387	19.70487	0.7076249	0.3317036	8.223481	0.3466543	10.655344	1.3779166	103.66261	0.9797914
TNFRSF1A	66.01925	6.471704	28.61212	61.33835	86.20711	60.47356	44.32801	0.7988544	88.21854	100.3428
TNFRSF1B	3.976502	38.78254	1.1494624	0.07294743	1.1107302	44.73192	0.2575764	0.06629046	4.640999	26.44513
TNFRSF21	6.003028	1.1462657	16.78028	73.15673	7.212223	22.00435	9.468224	7.701161	15.9653	138.0163
TNFRSF25	3.127618	5.500433	16.76827	17.45335	3.085526	32.75676	18.72755	29.32838	2.48307	1.972911
TNFRSF4	1.3839105	0.10159924	0.012427388	0.0	0.3811243	1.3187416	0.05924185	0.15640601	0.20398104	0.09865405
TNFRSF6B	0.0	0.0	0.0	179.2725	7.032575	0.0	0.0	0.022488463	0.5776646	6.857985
TNFRSF8	0.10533139	18.3608	20.38945	0.16703062	0.019904229	0.5147802	0.028675115	0.05767179	0.266202	0.0
TNFRSF9	0.015687252	9.087632	0.000232041	0.0	0.13805102	0.12441707	0.0	0.04950606	0.4425149	0.09123193
TNFSF10	22.03963	7.992847	0.005105853	2.944453	0.11891577	17.61937	3.217507	0.0	1.310073	1.1548998
TNFSF11	0.0	0.9750549	4.057497	0.03298331	0.006258621	0.0	0.0	0.0	0.0	1.690914
TNFSF12	6.925141	1.3744218	7.833845	1.747113	5.897777	24.86973	0.4692033	0.0	9.835645	21.58576
TNFSF12-TNFSF13	0.6909122	0.1340069	0.0	0.390632	0.9398715	1.65388	0.0	0.0	0.3892919	0.0
TNFSF13	18.23869	6.403015	2.291176	3.114438	0.5805744	3.60178	1.1728924	0.5273962	0.5987115	1.2508948
TNFSF13B	35.28849	37.32495	0.0018977842	7.378988	0.2889527	0.15796906	0.028353831	0.20505775	0.5098266	0.6454011
TNFSF14	0.05431516	14.47935	0.002777495	0.015687252	0.002551039	0.0	0.0	0.0	0.0	0.0
TNFSF15	0.0	0.014654131	0.01974288	1.0041916	0.9346678	7.334314	0.0	0.0	2.040218	4.769256
TNFSF18	0.038314258	0.016083678	0.005101018	0.11636543	1.670136	12.69306	0.0	0.0	0.8967976	7.609527
TNFSF4	10.778277	20.64743	0.19532728	0.13682526	74.3258	29.3389	0.04756926	0.6331755	17.00454	20.71786
TNFSF8	2.770224	0.07034769	0.0	0.014188126	0.002132245	0.016849927	0.0	0.0	0.024051919	0.0
TNFSF9	1.642293	21.00392	3.615648	19.50466	0.9241471	0.9111889	1.89025	0.6797815	0.21088902	3.872378
TNIK	13.18969	17.14802	4.228325	2.983241	1.4070795	7.55717	7.783221	9.253232	4.344154	15.23926
TNIP1	52.40078	112.82745	16.32015	90.65392	155.1398	34.59822	19.80433	1.1925776	32.2495	40.07795
TNIP2	11.485822	22.9908	23.07405	18.57532	10.90258	28.03648	13.1395	5.826009	18.87521	24.72217
TNIP3	0.011256163	0.4167925	0.0	0.10571216	0.08969892	0.0	0.039839952	0.040518118	0.2763049	0.14728946
TNK1	1.2014368	0.336867	8.031788	13.59335	0.08741441	0.3115852	0.5932744	1.2166442	0.3410752	0.0
TNK2	58.37831	4.157722	8.473246	15.75585	10.945019	13.81425	26.11263	8.616103	1.652832	11.061215
TNKS	13.53402	11.548245	16.01265	7.65209	12.76545	8.450883	13.84411	24.4045	18.47351	12.097676
TNKS1BP1	3.248768	1.680305	24.76996	41.06718	41.49208	21.88535	32.71496	3.654003	18.58019	53.16754
TNKS2	11.634402	19.90997	16.58252	12.406785	17.89266	11.208181	9.192807	14.6569	27.59844	20.08184
TNMD	0.0	0.0	0.2673777	0.0	0.03168398	0.009926215	0.11871952	0.06654962	0.0122765298	0.3132056
TNN	0.0	0.19213766	0.07011521	0.0	0.012450926	0.013666437	0.010611903	0.020703677	0.0	0.06218878
TNNC1	0.1704453	1.56843	15.21699	0.3639731	1364.6571	0.10986876	2.007038	0.4246432	1.525683	1.545882
TNNC2	1.3056761	0.04772071	8.856864	0.3756967	107.95092	0.4021362	0.4331268	0.8830833	0.4305671	0.3054382
TNNI1	0.0	0.7314708	0.3598925	0.9019159	1451.4821	0.0	1.0423536	4.020296	0.07055072	0.0
TNNI2	0.3026634	0.2380352	0.07846026	31.06197	20.19685	0.0	0.3415682	0.0	0.0	0.16390935
TNNI3	0.04262881	0.07093944	22.87842	0.3219897	0.2052013	0.04291757	32.48758	4.531626	0.18649139	0.0
TNNI3K	0.0	0.0	0.0065653465	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TNNT1	0.7532747	0.11595389	34.57328	13.61668	153.3387	0.17578761	27.57082	1.675317	1.844475	1.529803
TNNT2	0.0	0.0	2.162998	0.1340069	667.3829	0.0	0.0	0.0	1.648892	0.0
TNNT3	10.760631	0.3676936	0.0	0.0	104.01662	0.0	0.03454539	0.0	0.0	0.0
TNP1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TNP2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TNPO1	26.40838	33.05955	18.69585	28.67904	55.00058	29.5167	25.79253	65.17534	52.79654	45.54531
TNPO2	20.47089	21.6604	53.91482	51.16119	34.25538	44.29678	43.07951	35.37402	21.73935	25.38311
TNPO3	17.808	32.109	51.60205	24.82483	23.04457	23.51671	19.61624	21.43646	29.50148	17.97135
TNR	0.0	0.009332161	0.004999863	0.013339095	0.0	0.18560215	0.0554625	0.5588025	0.0	0.3883763
TNRC18	65.41652	3.172418	1.592733	15.93982	7.279662	10.796546	49.3041	13.39175	6.939769	19.13952
TNRC18P1	0.025073108	0.03298331	0.003014646	0.022221588	0.04268257	0.5368946	0.03282978	0.06323921	0.07359381	0.0
TNRC6A	8.783427	15.03834	32.55106	12.036697	15.91091	20.9081	14.70861	17.58535	35.16221	16.74907
TNRC6B	7.319994	6.668697	6.121958	6.513762	8.434863	4.889538	1.858714	4.322968	4.540687	3.419711
TNRC6C	3.899541	0.8617362	5.645512	1.496764	2.264912	2.190286	5.576549	11.373869	0.9323783	2.874434
TNRC6C-AS1	11.129056	2.744258	0.19604149	0.16342486	0.03244534	0.4637612	0.11478097	0.0	0.014804391	0.7436169
TNS1	11.705599	0.21899624	1.3825653	0.4802549	41.97539	12.76545	3.62747	1.692118	22.17227	4.559894
TNS3	17.86325	0.2565882	11.926271	9.16936	54.75688	8.242536	5.278959	0.12401113	57.01482	101.35259
TNS4	0.0	0.4568575	0.11347596	83.60535	0.04754798	0.0	0.0	0.0	0.06816126	0.09105282
TNXA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TNXB	0.12441707	0.07321873	0.4141809	0.015475639	0.017081609	0.14490394	0.2423355	0.3393449	0.11618788	0.982988
TOB1	28.18278	10.208938	27.15948	166.4808	63.57975	9.215312	24.62819	5.877276	18.13311	53.8075
TOB1-AS1	0.71449	1.920019	0.529911	0.6220867	0.5107165	0.2347959	2.22337	5.02161	0.29955	1.2441904
TOB2	15.6927	5.824248	30.74238	19.08203	16.28564	21.92084	19.18679	4.545848	21.34154	28.67516
TOB2P1	0.19991069	0.3255578	0.5386574	0.5795418	0.6249452	0.4776741	0.4328833	0.020115711	0.5788607	0.7954602
TOE1	10.930009	12.57191	18.50708	22.3647	10.56181	18.83979	8.547304	8.347126	6.175007	3.160982
TOLLIP	7.049539	6.691963	22.02218	37.01051	25.1354	41.37281	14.91848	10.870851	10.781754	24.59504
TOLLIP-AS1	0.8867883	0.6331755	1.3279367	0.7195957	0.6680727	1.196417	2.411882	1.0904159	0.7305562	1.2047985
TOM1	7.90907	15.15642	19.59059	10.101117	18.55164	34.88432	19.33447	5.046428	15.96185	28.24437
TOM1L1	3.975396	5.290666	18.60151	43.51254	36.07166	0.332872	11.427311	3.270683	14.82215	9.098344
TOM1L2	8.567931	5.468785	0.9623975	24.05108	42.04103	18.38348	8.903452	9.525902	10.085575	10.234711
TOMM20	95.00914	53.68989	35.34144	25.69176	51.84996	20.29898	29.73933	91.67378	47.72952	40.20462
TOMM20L	0.5036644	0.8014677	0.05353142	0.0	0.2656003	0.12387831	0.04143655	0.3306059	0.10645389	1.639702
TOMM22	87.46079	58.33358	55.70725	58.99943	77.50338	48.11286	43.37415	57.70914	48.45395	74.23436
TOMM34	13.26009	25.54047	27.11743	48.22223	21.45057	30.28652	34.00974	5.496657	24.94944	8.792379
TOMM40	19.02019	14.75052	46.64735	37.23578	16.98844	20.52884	30.59489	17.5225	8.506405	34.9094
TOMM40L	6.895031	6.208908	10.062084	15.03519	6.415354	15.16816	7.518832	18.95228	6.443322	6.593148
TOMM5	32.61427	211.1619	107.8039	142.1308	124.2706	84.5093	82.76785	162.9387	124.0196	76.18519
TOMM6	47.96246	66.77823	97.52232	99.52139	84.36867	89.77321	56.20295	22.20342	40.07795	79.74993
TOMM7	203.3455	254.1214	211.1619	129.0887	139.0877	135.78	97.23984	140.4336	212.3705	419.8444
TOMM70A	16.2085	42.47828	8.361389	19.35684	29.8045	6.856502	8.463213	55.2911	31.31695	11.51981
TONSL	4.149246	3.612061	42.8889	8.636593	2.722038	9.247674	23.86669	1.2268573	1.1993245	1.66042
TOP1	22.82787	16.62544	4.292979	7.855827	8.443605	4.127228	27.60851	13.55725	18.89871	58.0569
TOP1MT	30.91886	6.861619	24.97671	9.534733	9.584647	9.272519	7.906788	1.698894	8.808904	12.0898
TOP1P1	2.469793	2.819537	0.18079012	0.6191566	0.482602	0.3898858	2.346553	0.816395	2.434185	1.742807
TOP1P2	0.016932261	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TOP2A	1.0550672	132.5485	23.82278	31.74282	36.87507	13.00548	52.8718	2.096197	19.8279	5.708884
TOP2B	159.9068	74.9801	15.6927	12.43109	32.57616	11.399067	74.23436	226.7901	43.63369	33.32238
TOP3A	7.671785	6.515732	11.002896	9.902704	6.944661	9.192807	8.29713	5.69999	4.156259	5.008996
TOP3B	6.68952	4.607157	19.83531	6.41718	4.16514	14.07019	20.62952	12.02539	4.838452	3.072599
TOPAZ1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TOPBP1	18.75626	44.48763	7.053851	17.33537	12.63174	8.337847	11.515498	13.42284	11.414728	4.483543
TOPORS	25.9493	11.873746	7.785459	9.634885	12.298552	5.446626	5.864797	9.382579	10.996698	7.205758
